Gene Name,ORF,SD Localization,SD Intensity (Median),SD STD,N' NOP1pr-GFP in SD Localization,N' NOP1pr-GFP in SD Intensity,N' TEF2pr-mCherry in SD Localization,N' TEF2pr-mCherry in SD Intensity,N' NATIVEpr-GFP in SD Localization,N' NATIVEpr-GFP in SD Intensity,N' TEF2pr-VC and Cyto-VN in SD Localization,N' TEF2pr-VC and Cyto-VN in SD Intensity,DTT Localization,DTT Intensity (Median),DTT Fold Change,Significance of DTT Intensity (Median) Change,DTT STD,H2O2 Localization,H2O2 Intensity (Median),H2O2 Fold Change,Significance of H2O2 Intensity (Median) Change,H2O2 STD,Starvation Localization,Starvation Intensity (Median),Starvation Fold Change,Significance of Starvation Intensity (Median) Change,Starvation STD,Pup2 DAmP Localization,MA3 Localization,MA3 Intensity (Median),MA3 Fold Change,Significance of MA3 Intensity (Median) Change,MA3 STD,Description
"RNR2","YJL026W","below threshold","17.37","4.66779","cytosol,nucleus,nucleolus","546.522","vacuole","579.104","punctate,nucleus","142.091","nucleus","94.8512","cytosol","17.45","1","0","4.78","cytosol","18.02","1.03","0","3.16","cytosol","29.89","1.71","0","","below threshold","below threshold","19.2364","1.10665","0","4.79904","Ribonucleotide-diphosphate reductase (RNR), small subunit; the RNR complex catalyzes the rate-limiting step in dNTP synthesis and is regulated by DNA replication and DNA damage checkpoint pathways via localization of the small subunits"
"RRP15","YPR143W","nucleus","77.76","26.8199","nucleus,nucleolus","134.602","vacuole","0","nucleus,nucleolus","57.3922","nucleus,nucleolus","52.6357","nucleus","59.35","0.76","0","21.96","nucleus","60.21","0.77","0","13.83","punctate","","","","","nucleus","nucleus","73.5214","0.94537","0","14.9232","Nucleolar protein, constituent of pre-60S ribosomal particles; required for proper processing of the 27S pre-rRNA at the A3 and B1 sites to yield mature 5.8S and 25S rRNAs"
"DHR2","YKL078W","nucleolus","32.1","8.99943","nucleus,nucleolus","77.6874","ER,vacuole","63.6311","nucleolus","36.2295","#N/A","0","nucleolus","27.14","0.84","0","6.68","nucleolus","36.99","1.15","0","6.66","nucleolus","18.85","0.58","-1","","nucleolus","nucleolus","44.6937","1.39192","1","7.54844","Predominantly nucleolar DEAH-box ATP-dependent RNA helicase, required for 18S rRNA synthesis"
"KRE33","YNL132W","nucleus","19.89","4.12611","nucleus,nucleolus","226.491","cell periphery,vacuole","223.47","nucleus,nucleolus","107.614","#N/A","0","nucleus","19.15","0.96","0","5.54","nucleus","22.86","1.14","0","4.31","nucleus","18.92","0.95","0","","nucleus","nucleus","23.8285","1.19737","0","3.25836","Essential protein of unknown function; heterozygous mutant shows haploinsufficiency in K1 killer toxin resistance"
"TGS1","YPL157W","nucleolus","23.47","5.67065","nucleus,nucleolus","46.1142","cell periphery,vacuole","0","nucleus,nucleolus","30.4913","#N/A","22.6882","nucleolus","20.29","0.86","0","5.63","nucleolus","23.35","0.99","0","4.04","nucleolus","17.99","0.76","-1","","nucleolus","nucleolus","24.9139","1.06144","0","2.76811","Trimethyl guanosine synthase, conserved nucleolar methyl transferase that converts the m(7)G cap structure of snRNAs, snoRNAs, and telomerase TLC1 RNA to m(2,2,7)G; also required for ribosome synthesis and nucleolar morphology"
"KRR1","YCL059C","cytosol","18.53","3.96014","nucleus,nucleolus","159.786","missing","17.2717","missing","","nucleus,nucleolus","37.778","cytosol","19.31","1.04","0","5.95","cytosol","18.11","0.97","0","3.87","cytosol","18.08","0.97","0","","cytosol","cytosol","18.7694","1.0127","0","2.39088","Essential nucleolar protein required for the synthesis of 18S rRNA and for the assembly of 40S ribosomal subunit"
"EBP2","YKL172W","below threshold","16.98","3.30626","nucleus,nucleolus","167.233","nucleus,nucleolus","98.2162","nucleus,nucleolus","123.413","nucleus,nucleolus","53.3303","cytosol","","","0","","cytosol","15.25","0.89","0","2.99","cytosol","13.27","0.78","0","","below threshold","below threshold","17.8823","1.05289","0","2.26341","Essential protein required for the maturation of 25S rRNA and 60S ribosomal subunit assembly, localizes to the nucleolus; constituent of 66S pre-ribosomal particles"
"RPC40","YPR110C","nucleus","140.01","51.8591","nucleus,nucleolus","151.73","nucleus,nucleolus","0","nucleus,nucleolus","125.096","nucleolus","48.493","nucleus","120.4","0.85","0","40.23","nucleus","162.34","1.15","0","37.82","nucleus","91.54","0.65","0","","nucleus","nucleus","161.264","1.15171","0","32.3622","RNA polymerase subunit AC40, common to RNA polymerase I and III"
"UTP5","YDR398W","nucleolus","92.94","25.6639","nucleolus","90.4254","nucleolus","29.4922","nucleolus","46.7562","nucleolus","50.4025","nucleolus","69.91","0.75","0","14.08","nucleolus","92.64","0.99","0","23.54","nucleolus","45.32","0.48","-1","","nucleolus","nucleolus","97.1385","1.04513","0","12.5917","Subunit of U3-containing Small Subunit (SSU) processome complex involved in production of 18S rRNA and assembly of small ribosomal subunit"
"CGR1","YGL029W","nucleus","51.06","16.5222","nucleus,nucleolus","117.992","nucleus,nucleolus","0","nucleus","50.6571","nucleus,nucleolus","42.1574","nucleus","44.74","0.87","0","19.45","nucleus","47.08","0.92","0","12.23","nucleus","37.25","0.72","0","","nucleus","nucleus","73.0524","1.43057","1","14.7988","Protein involved in nucleolar integrity and processing of the pre-rRNA for the 60S ribosome subunit; transcript is induced in response to cytotoxic stress but not genotoxic stress"
"YLR412C-A","YLR412C-A","","","","nucleus,nucleolus","52.8138","nucleus,nucleolus","14.6454","below threshold","23.8428","cytosol","26.8013","","","","","","","","","","","","","","","","","","","","","",""
"RPA135","YPR010C","nucleolus","122.19","44.5632","nucleolus","159.275","nucleolus","127.478","punctate,nucleolus","70.802","nucleolus","40.603","nucleolus","","","0","","nucleolus","97.51","0.79","0","31.07","nucleolus","47.02","0.38","-1","","nucleolus","nucleolus","110.522","0.904456","0","21.2351","RNA polymerase I subunit A135"
"PAF1","YBR279W","nucleus","46.3","","nucleus,nucleolus","80.6872","nucleus,nucleolus","6.52581","nucleus","61.798","nucleus","32.4686","nucleus","50.8","1.09","0","","nucleus","53.89","1.16","0","","nucleus","51.24","1.1","0","","","","","","","","Component of the Paf1p complex that binds to and modulates the activity of RNA polymerases I and II; required for expression of a subset of genes, including cell cycle-regulated genes; homolog of human PD2/hPAF1"
"RRP8","YDR083W","below threshold","15.03","3.26968","nucleus,nucleolus","147.009","nucleus","42.8929","cytosol","18.0535","nucleus,nucleolus","44.4659","cytosol","16.11","1.07","0","6.36","cytosol","15.98","1.06","0","3.19","cytosol","16.45","1.09","0","","below threshold","below threshold","15.8543","1.054","0","2.61074","Nucleolar protein involved in rRNA processing, pre-rRNA cleavage at site A2; also involved in telomere maintenance; mutation is synthetically lethal with a gar1 mutation"
"PWP2","YCR057C","nucleolus","85.97","26.6562","nucleolus","83.8563","nucleolus","","missing","0","nucleolus","30.952","nucleolus","62.26","0.72","0","18.64","nucleolus","77.75","0.9","0","16.89","nucleolus","58.32","0.67","0","","nucleolus","nucleolus","93.5211","1.08779","0","15.6505","Conserved 90S pre-ribosomal component essential for proper endonucleolytic cleavage of the 35 S rRNA precursor at A0, A1, and A2 sites; contains eight WD-repeats; PWP2 deletion leads to defects in cell cycle and bud morphogenesis"
"UTP10","YJL109C","nucleolus","111.25","30.1712","nucleolus","101.626","nucleolus","66.3194","nucleus,nucleolus","40.4562","nucleolus","41.1954","nucleolus","","","0","","nucleolus","92.94","0.83","0","19.18","nucleolus","51.52","0.46","-1","","nucleolus","nucleolus","119.733","1.07616","0","21.577","Nucleolar protein, component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA"
"RPA190","YOR341W","below threshold","16.57","3.47031","nucleus,nucleolus","137.174","missing","","missing","","#N/A","","cytosol","15.89","0.95","0","6.66","cytosol","18.65","1.12","0","4.58","cytosol","16.07","0.96","0","","below threshold","below threshold","19.5703","1.18035","0","2.33452","RNA polymerase I subunit; largest subunit of RNA polymerase I"
"ESF2","YNR054C","below threshold","15.93","3.63645","nucleus,nucleolus","117.645","nucleus,nucleolus","12.6557","nucleolus","42.4883","nucleus,nucleolus","55.2216","cytosol","16.34","1.02","0","5.21","cytosol","17.36","1.08","0","2.84","cytosol","16.3","1.02","0","","below threshold","below threshold","16.8305","1.05594","0","2.94875","Essential nucleolar protein involved in pre-18S rRNA processing; binds to RNA and stimulates ATPase activity of Dbp8; involved in assembly of the small subunit (SSU) processome"
"RTT103","YDR289C","nucleus","27.13","6.46053","nucleus,nucleolus","75.5184","nucleus,nucleolus","17.0414","nucleus","33.6292","nucleus","39.8833","nucleus","26.78","0.98","0","10.21","nucleus","29.18","1.07","0","5.19","nucleus","32.73","1.2","0","","nucleus","nucleus","28.3028","1.04275","0","3.23601","Protein that interacts with exonuclease Rat1p and Rai1p and plays a role in transcription termination by RNA polymerase II, has an RPR domain (carboxy-terminal domain interacting domain); also involved in regulation of Ty1 transposition"
"QCR7","YDR529C","mitochondria","216.69","93.1569","nucleus,nucleolus","96.5152","nucleus,nucleolus","60.9864","nucleus,nucleolus","38.2767","nucleus,nucleolus","55.8735","mitochondria","278.74","1.28","0","128.48","mitochondria","153.89","0.71","0","32.15","mitochondria","313.71","1.44","0","","mitochondria","mitochondria","130.239","0.60103","-1","25.6737","Subunit 7 of the ubiquinol cytochrome-c reductase complex, which is a component of the mitochondrial inner membrane electron transport chain; oriented facing the mitochondrial matrix; N-terminus appears to play a role in complex assembly"
"NIP7","YPL211W","below threshold","15.74","","nucleus,nucleolus","144.164","missing","","missing","0","nucleus,nucleolus","43.6353","cytosol","15.74","1","0","","cytosol","16.51","1.04","0","","cytosol","17.32","1.1","0","","","","","","","","Nucleolar protein required for 60S ribosome subunit biogenesis, constituent of 66S pre-ribosomal particles; physically interacts with Nop8p and the exosome subunit Rrp43p"
"JIP5","YPR169W","nucleus","49.43","12.0517","nucleus,nucleolus","97.1352","nucleus,nucleolus","91.179","nucleus,nucleolus","39.0498","nucleus,nucleolus","57.4567","nucleus","38.08","0.77","0","10.58","punctate, nucleus","","","0","","punctate","","","","","nucleus","nucleus","47.2118","0.954948","0","8.71126","Essential protein of unknown function; interacts with proteins involved in RNA processing, ribosome biogenesis, ubiquitination and demethylation; tagged protein localizes to nucleus and nucleolus; similar to WDR55, a human WD repeat protein"
"RCL1","YOL010W","nucleus","84.01","22.5271","nucleus,nucleolus","80.5495","nucleus,nucleolus","49.4967","nucleolus","59.6527","nucleus,nucleolus","45.1343","nucleus","65.57","0.78","0","18.84","nucleus","82.61","0.98","0","15.02","nucleus","71.07","0.84","0","","nucleus","nucleus","87.1549","1.03734","0","14.2786","Subunit of U3-containing 90S preribosome processome complex involved in 18S rRNA biogenesis and small ribosomal subunit assembly; stimulates Bms1p GTPase and U3 binding activity; similar to RNA cyclase-like proteins but no activity detected"
"HTB1","YDR224C","nucleus","1292.52","471.793","nucleolus","128.977","missing","18.682","nucleus","31.2579","#N/A","","nucleus","969.3","0.74","0","544.4","nucleus","826.14","0.63","0","362.06","nucleus","1884.28","1.45","1","","nucleus","nucleus","1025.08","0.79308","0","380.797","Histone H2B, core histone protein required for chromatin assembly and chromosome function; nearly identical to HTB2; Rad6p-Bre1p-Lge1p mediated ubiquitination regulates transcriptional activation, meiotic DSB formation and H3 methylation"
"YCR016W","YCR016W","below threshold","15.95","","nucleus,nucleolus","111.712","nucleus,nucleolus","128.573","nucleus,nucleolus","54.2572","#N/A","","cytosol","16.48","1.03","0","","cytosol","17.02","1.06","0","","cytosol","17.52","1.09","0","","","","","","","","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleolus and nucleus; predicted to be involved in ribosome biogenesis"
"BFR2","YDR299W","nucleolus","72.28","20.7974","nucleus,nucleolus","70.287","nucleus,nucleolus","26.0911","nucleus,nucleolus","66.81","nucleolus","35.6746","nucleolus","56.78","0.78","0","17.83","nucleolus","73.63","1.01","0","18.04","nucleolus","36.58","0.5","-1","","nucleolus","nucleolus","98.2254","1.35878","1","18.693","Essential protein that is a component of 90S preribosomes; may be involved in rRNA processing; multicopy suppressor of sensitivity to Brefeldin A; expression is induced during lag phase and also by cold shock"
"TRF5","YNL299W","below threshold","17.39","2.91978","nucleus,nucleolus","47.7945","punctate,nucleus,nucleolus","9.27685","nucleus,nucleolus","27.7294","nucleus,nucleolus","33.1848","cytosol","16.1","0.92","0","5.68","cytosol","17.57","1.01","0","2.95","cytosol","","","","","below threshold","below threshold","18.6545","1.07264","0","2.52081","Non-canonical poly(A) polymerase, involved in nuclear RNA degradation as a component of the TRAMP complex; catalyzes polyadenylation of hypomodified tRNAs, and snoRNA and rRNA precursors; overlapping but non-redundant functions with Pap2p"
"RRP36","YOR287C","","","","nucleus,nucleolus","70.9925","nucleus,nucleolus","15.8277","nucleus,nucleolus","31.5563","nucleus,nucleolus","26.8717","","","","","","","","","","","","","","","","","","","","","","Putative protein of unknown function; may play a role in the ribosome and rRNA biosynthesis based on expression profiles and mutant phenotype"
"NSI1","YDR026C","","","","nucleus,nucleolus","54.4983","nucleus,nucleolus","33.532","punctate","18.7759","nucleus,nucleolus","24.4374","","","","","","","","","","","","","","","","","","","","","","Protein of unknown function that may interact with ribosomes, based on co-purification experiments; Myb-like DNA-binding protein that may bind to the Ter region of rDNA; interacts physically with Fob1p"
"RPL41B","YDL133C-A","cytosol","653.55","175.392","nucleus,nucleolus","211.014","missing","17.5497","missing","0","cytosol,nucleus","25.8029","cytosol","503.1","0.76","0","131.46","cytosol","622.64","0.95","0","116.31","cytosol","574.36","0.87","0","","cytosol","cytosol","599.591","0.917424","0","111.271","Ribosomal protein L47 of the large (60S) ribosomal subunit, identical to Rpl41Ap and has similarity to rat L41 ribosomal protein; comprised of only 25 amino acids; rpl41a rpl41b double null mutant is viable"
"YHR127W","YHR127W","nucleus","32.74","","nucleus,nucleolus","91.8758","nucleus,nucleolus","19.9517","nucleus","40.4243","#N/A","0","nucleus","34.95","1.06","0","","nucleus","29.91","0.91","0","","nucleus","31.57","0.96","0","","","","","","","","Protein of unknown function; localizes to the nucleus; required for asymmetric localization of Kar9p during mitosis"
"RTS2","YOR077W","cytosol","33.44","6.78906","nucleus,nucleolus","53.606","nucleus,nucleolus","42.884","nucleus","33.9358","cytosol","30.3571","cytosol","31.9","0.95","0","11.58","cytosol","29.26","0.87","0","5.35","cytosol","27.3","0.81","0","","cytosol","cytosol","28.6946","0.857898","0","4.3346","Basic zinc-finger protein, similar to human and mouse Kin17 proteins which are chromatin-associated proteins involved in UV response and DNA replication"
"NAB2","YGL122C","nucleus","163.51","41.2041","nucleus,nucleolus","86.6471","nucleus,nucleolus","16.4405","nucleus","117.276","cytosol","31.3815","nucleus","209.23","1.27","0","55.78","nucleus","171.53","1.04","0","46.87","nucleus","137.8","0.84","0","","nucleus","nucleus","171.537","1.04906","0","32.1927","Nuclear polyadenylated RNA-binding protein required for nuclear mRNA export and poly(A) tail length control; binds nuclear pore protein Mlp1p; autoregulates mRNA levels; related to human hnRNPs; nuclear localization sequence binds Kap104p"
"RSC58","YLR033W","nucleus","46.64","11.0439","nucleus,nucleolus","58.876","nucleus,nucleolus","21.3972","nucleus","43.668","#N/A","0","nucleus","53.12","1.13","0","15.17","nucleus","45.79","0.98","0","9.37","nucleus","44.86","0.96","0","","nucleus","nucleus","54.683","1.17225","0","11.326","Component of the RSC chromatin remodeling complex; RSC functions in transcriptional regulation and elongation, chromosome stability, and establishing sister chromatid cohesion; involved in telomere maintenance"
"NOP4","YPL043W","","","","nucleus,nucleolus","128.412","nucleus,nucleolus","16.5335","nucleus,nucleolus","56.7272","nucleus,nucleolus","35.649","","","","","","","","","","","","","","","","","","","","","",""
"RPP1","YHR062C","below threshold","15.77","3.83008","nucleus,nucleolus","58.9411","missing","12.8662","missing","","#N/A","","cytosol","15.64","0.99","0","5.5","cytosol","15.73","0.99","0","3.3","cytosol","17.51","1.11","0","","below threshold","below threshold","16.3801","1.0383","0","2.39773","Subunit of both RNase MRP, which cleaves pre-rRNA, and nuclear RNase P, which cleaves tRNA precursors to generate mature 5' ends"
"CBF1","YJR060W","below threshold","16.1","3.93571","nucleus,nucleolus","99.6793","nucleus,nucleolus","83.2672","nucleus","59.7032","nucleus","43.4536","cytosol","16.25","1","0","4.88","cytosol","17","1.05","0","2.64","cytosol","23.67","1.47","0","","below threshold","below threshold","16.9295","1.05107","0","2.84074","Helix-loop-helix protein that binds the motif CACRTG, which is present at several sites including MET gene promoters and centromere DNA element I (CDEI); required for nucleosome positioning at this motif; targets Isw1p to DNA"
"GZF3","YJL110C","nucleus","26.44","5.67025","nucleus,nucleolus","59.134","nucleus,nucleolus","6.55261","nucleus","29.7618","punctate,nucleus","33.6733","nucleus","22.63","0.85","0","6.77","nucleus","24.92","0.94","0","5.67","nucleus","16.16","0.61","-1","","nucleus","nucleus","27.8306","1.05219","0","4.00317","GATA zinc finger protein and Dal80p homolog that negatively regulates nitrogen catabolic gene expression by competing with Gat1p for GATA site binding; function requires a repressive carbon source; dimerizes with Dal80p and binds to Tor1p"
"TUP1","YCR084C","","","","nucleus,nucleolus","164.868","missing","42.1223","nucleus","45.6568","nucleus","46.8458","","","","","","","","","","","","","","","","","","","","","",""
"APN1","YKL114C","nucleus","26.54","8.2921","nucleus,nucleolus","190.82","nucleus,nucleolus","45.8986","nucleus","28.1445","nucleus","47.0953","nucleus","31.97","1.2","0","11.31","nucleus","32.54","1.22","0","7.23","nucleus","45.29","1.7","1","","nucleus","nucleus","27.9949","1.05446","0","5.64546","Major apurinic/apyrimidinic endonuclease, 3'-repair diesterase involved in repair of DNA damage by oxidation and alkylating agents; also functions as a 3'-5' exonuclease to repair 7,8-dihydro-8-oxodeoxyguanosine"
"PXR1","YGR280C","below threshold","15.69","5.48767","nucleolus","101.991","nucleolus","16.4535","nucleolus","45.5623","nucleolus","29.6476","cytosol","","","0","","cytosol","","","0","","cytosol","","","","","below threshold","below threshold","","","0","","Essential protein involved in rRNA and snoRNA maturation; competes with TLC1 RNA for binding to Est2p, suggesting a role in negative regulation of telomerase; human homolog inhibits telomerase; contains a G-patch RNA interacting domain"
"HHF1","YBR009C","below threshold","17.81","4.76878","nucleolus","149.072","nucleolus","17.6035","nucleus","45.2145","nucleus","46.0028","cytosol","16.3","0.91","0","6.2","cytosol","15.92","0.89","0","3.12","cytosol","17.42","0.97","0","","below threshold","below threshold","15.2627","0.856585","0","2.33423","Histone H4, core histone protein required for chromatin assembly and chromosome function; one of two identical histone proteins (see also HHF2); contributes to telomeric silencing; N-terminal domain involved in maintaining genomic integrity"
"UTP23","YOR004W","below threshold","15.68","4.35522","nucleus,nucleolus","74.7177","missing","17.635","missing","0","#N/A","0","cytosol","16.19","1.03","0","6.28","cytosol","16.42","1.04","0","3.91","cytosol","18.47","1.17","0","","below threshold","below threshold","16.1467","1.0295","0","2.79595","Essential nucleolar protein that is a component of the SSU (small subunit) processome involved in 40S ribosomal subunit biogenesis; has homology to PINc domain protein Fcf1p, although the PINc domain of Utp23p is not required for function"
"IMP4","YNL075W","below threshold","15.14","3.40674","cytosol,nucleolus","87.3217","missing","29.7227","missing","0","#N/A","","cytosol","","","0","","cytosol","","","0","","cytosol","","","","","below threshold","below threshold","","","0","","Component of the SSU processome, which is required for pre-18S rRNA processing; interacts with Mpp10p; member of a superfamily of proteins that contain a sigma(70)-like motif and associate with RNAs"
