Gene Name,ORF,SD Localization,SD Intensity (Median),SD STD,N' NOP1pr-GFP in SD Localization,N' NOP1pr-GFP in SD Intensity,N' TEF2pr-mCherry in SD Localization,N' TEF2pr-mCherry in SD Intensity,N' NATIVEpr-GFP in SD Localization,N' NATIVEpr-GFP in SD Intensity,N' TEF2pr-VC and Cyto-VN in SD Localization,N' TEF2pr-VC and Cyto-VN in SD Intensity,DTT Localization,DTT Intensity (Median),DTT Fold Change,Significance of DTT Intensity (Median) Change,DTT STD,H2O2 Localization,H2O2 Intensity (Median),H2O2 Fold Change,Significance of H2O2 Intensity (Median) Change,H2O2 STD,Starvation Localization,Starvation Intensity (Median),Starvation Fold Change,Significance of Starvation Intensity (Median) Change,Starvation STD,Pup2 DAmP Localization,MA3 Localization,MA3 Intensity (Median),MA3 Fold Change,Significance of MA3 Intensity (Median) Change,MA3 STD,Description
"IOC2","YLR095C","nucleus","33.95","7.63042","nucleus","62.3209","nucleus","23.8856","nucleus","32.9477","#N/A","0","nucleus","34.54","1.01","0","11.07","nucleus","33.13","0.97","0","7.38","nucleus","25.91","0.76","0","","nucleus","nucleus","34.6395","1.02004","0","4.8896","Member of a complex (Isw1b) with Isw1p and Ioc4p that exhibits nucleosome-stimulated ATPase activity and acts within coding regions to coordinate transcription elongation with termination and processing, contains a PHD finger motif"
"LAS1","YKR063C","nucleus","20.87","5.19734","nucleus","46.5137","nucleus","9.84528","nucleus","25.7256","#N/A","0","nucleus","21.71","1.03","0","5.62","nucleus","18.04","0.86","0","4.62","nucleus","16.05","0.76","-1","","nucleus","nucleus","25.8482","1.23797","0","4.1944","Essential nuclear protein possibly involved in bud formation and morphogenesis; mutants require the SSD1-v allele for viability"
"PSO2","YMR137C","nucleus","18.46","4.40782","punctate,nucleus","43.4059","nucleus","24.0574","punctate","20.9249","#N/A","0","nucleus","19.35","1.04","0","6.51","nucleus","22.97","1.24","0","3.7","nucleus","17.22","0.93","0","","nucleus","nucleus","20.8796","1.13075","0","3.37215","Required for a post-incision step in the repair of DNA single and double-strand breaks that result from interstrand crosslinks produced by a variety of mono- and bi-functional psoralen derivatives; induced by UV-irradiation"
"CCL1","YPR025C","nucleus","30.57","6.60691","nucleus","58.0738","nucleus","33.4016","nucleus","28.1307","#N/A","0","nucleus","26.51","0.86","0","7.24","nucleus","27.86","0.91","0","6.96","nucleus","36.19","1.18","0","","nucleus","nucleus","28.5395","0.933317","0","5.28229","Cyclin associated with protein kinase Kin28p, which is the TFIIH-associated carboxy-terminal domain (CTD) kinase involved in transcription initiation at RNA polymerase II promoters"
"NUP145","YGL092W","nuclear periphery","53.35","","punctate,nucleus","91.7903","missing","","punctate","29.0916","#N/A","0","nuclear periphery","48.18","0.9","0","","nuclear periphery","49.16","0.92","0","","nuclear periphery","46.07","0.86","0","","","","","","","","Essential nucleoporin, catalyzes its own cleavage in vivo to generate a C-terminal fragment that assembles into the Nup84p subcomplex of the nuclear pore complex, and an N-terminal fragment of unknown function that is homologous to Nup100p"
"RRN11","YML043C","nucleolus","18.13","4.00428","punctate,nucleus","18.7458","below threshold","5.48653","cytosol","19.6667","#N/A","0","nucleolus","19.75","1.08","0","5.35","nucleolus","18.16","1","0","3.99","nucleolus","17.26","0.95","0","","nucleolus","nucleolus","20.5743","1.13434","0","3.84868","Component of the core factor (CF) rDNA transcription factor complex; CF is required for transcription of 35S rRNA genes by RNA polymerase I and is composed of Rrn6p, Rrn7p, and Rrn11p"
"ARP7","YPR034W","nucleus","55.94","12.1109","cytosol,nucleus","92.0276","nucleus","75.0831","nucleus","43.7775","#N/A","0","nucleus","60.08","1.07","0","15.21","nucleus","65.75","1.17","0","14.22","nucleus","44.05","0.78","0","","nucleus","nucleus","50.3811","0.900527","0","7.92656","Component of both the SWI/SNF and RSC chromatin remodeling complexes; actin-related protein involved in transcriptional regulation"
"RPL41A","YDL184C","cytosol","617.99","172.126","nucleus,nucleolus","209.249","nucleus,nucleolus","362.478","nucleus,nucleolus","22.1788","#N/A","0","cytosol","529.13","0.85","0","190.96","cytosol","653.55","1.05","0","169.9","cytosol","441.32","0.71","0","","cytosol","cytosol","609.783","0.986708","0","147.945","Ribosomal protein L47 of the large (60S) ribosomal subunit, identical to Rpl41Bp and has similarity to rat L41 ribosomal protein; comprised of only 25 amino acids; rpl41a rpl41b double null mutant is viable"
"RPL37A","YLR185W","cytosol","533.01","132.553","cytosol,nucleus","158.234","cytosol","129.103","nucleus","254.151","#N/A","","cytosol","406.51","0.76","0","192.72","cytosol","230.98","0.43","-1","76.76","cytosol","201.59","0.37","-1","","cytosol","cytosol","608.67","1.14194","0","102.782","Protein component of the large (60S) ribosomal subunit, has similarity to Rpl37Bp and to rat L37 ribosomal protein"
"TEL1","YBL088C","below threshold","17","3.49543","nucleus","51.225","nucleus","23.3296","punctate","21.8812","nucleus","32.2098","cytosol","15.77","0.92","0","5.25","cytosol","20.5","1.2","0","4.27","cytosol","16.26","0.95","0","","below threshold","below threshold","17.8677","1.05075","0","2.28956","Protein kinase primarily involved in telomere length regulation; contributes to cell cycle checkpoint control in response to DNA damage; functionally redundant with Mec1p; homolog of human ataxia telangiectasia (ATM) gene"
"CUS1","YMR240C","","","","cytosol,nucleus","52.3336","nucleus","11.2082","nucleus","29.2484","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"PDC5","YLR134W","","","","nucleus","387.197","nucleus","334.004","below threshold","20.792","#N/A","","","","","","","","","","","","","","","","","","","","","","",""
"PRP45","YAL032C","nucleus","26.92","7.15669","nucleus","57.573","nucleus","41.832","nucleus","29.1959","#N/A","0","nucleus","26.86","0.99","0","8.2","nucleus","34.29","1.27","0","5.7","nucleus","45.83","1.7","1","","nucleus","nucleus","30.6733","1.13939","0","5.27889","Protein required for pre-mRNA splicing; associates with the spliceosome and interacts with splicing factors Prp22p and Prp46p; orthologous to human transcriptional coactivator SKIP and can activate transcription of a reporter gene"
"PAU11","YGL261C","below threshold","16.4","","cytosol,nucleus","96.6344","below threshold","5.7744","below threshold","16.3914","#N/A","0","cytosol","18.03","1.09","0","","cytosol","15.09","0.92","0","","cytosol","15.47","0.94","0","","","","","","","","Putative protein of unknown function and member of the seripauperin multigene family encoded mainly in subtelomeric regions; mRNA expression appears to be regulated by SUT1 and UPC2"
"NOP14","YDL148C","below threshold","16.45","","nucleus,nucleolus","135.665","missing","","nucleus,nucleolus","66.4893","#N/A","0","cytosol","15.77","0.95","0","","cytosol","17.34","1.05","0","","cytosol","15.68","0.95","0","","","","","","","","Nucleolar protein, forms a complex with Noc4p that mediates maturation and nuclear export of 40S ribosomal subunits; also present in the small subunit processome complex, which is required for processing of pre-18S rRNA"
"NOC4","YPR144C","below threshold","15.8","","nucleus,nucleolus","66.2347","missing","","nucleus,nucleolus","55.6641","#N/A","0","cytosol","16.62","1.05","0","","cytosol","16.65","1.05","0","","cytosol","17.17","1.08","0","","","","","","","","Nucleolar protein, forms a complex with Nop14p that mediates maturation and nuclear export of 40S ribosomal subunits"
"ZIP1","YDR285W","below threshold","17.09","5.12904","punctate,nucleus","98.794","missing","","below threshold","19.9733","#N/A","0","cytosol","18.71","1.09","0","7.57","cytosol","16.23","0.94","0","4.62","cytosol","15.15","0.88","0","","below threshold","below threshold","17.1922","1.00542","0","3.88632","Transverse filament protein of the synaptonemal complex; required for normal levels of meiotic recombination and pairing between homologous chromosome during meiosis; potential Cdc28p substrate"
"YOL038C-A","YOL038C-A","","","","cytosol,nucleus","46.1926","nucleus","11.6901","punctate","19.4596","below threshold","25.7986","","","","","","","","","","","","","","","","","","","","","",""
"FMP48","YGR052W","below threshold","17.23","5.36814","cytosol,nucleus","23.6394","missing","5.24543","cytosol","22.6746","#N/A","0","cytosol","18.35","1.06","0","5.2","cytosol","22.1","1.28","0","5.56","cytosol","38.03","2.2","0","","below threshold","below threshold","16.7555","0.972029","0","3.41865","Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; induced by treatment with 8-methoxypsoralen and UVA irradiation"
"MLP2","YIL149C","below threshold","14.58","4.15681","punctate,nucleus","67.9576","punctate,nucleus","24.6789","punctate,nuclear periphery","31.9007","#N/A","0","cytosol","15.25","1.04","0","5.1","cytosol","16.43","1.12","0","3.53","cytosol","16.57","1.13","0","","below threshold","below threshold","14.3254","0.981942","0","2.3434","Myosin-like protein associated with the nuclear envelope, connects the nuclear pore complex with the nuclear interior; involved in the Tel1p pathway that controls telomere length"
"CWC21","YDR482C","nucleus","27.67","7.58313","nucleus","92.4809","nucleus","115.373","nucleus","25.7348","#N/A","0","nucleus","38.39","1.38","1","11.58","nucleus","22.54","0.81","0","4.73","nucleus","40.03","1.44","1","","nucleus","nucleus","18.0941","0.653788","-1","2.65289","Component of a complex containing Cef1p, putatively involved in pre-mRNA splicing; may bind RNA; has similarity to S. pombe Cwf21p"
"SOK1","YDR006C","nucleus","30.79","6.43597","nucleus,nucleolus","65.423","nucleus","37.7436","nucleus","36.2351","#N/A","0","nucleus","26.57","0.86","0","8.87","nucleus","33.39","1.08","0","6.01","nucleus","28.91","0.93","0","","nucleus","nucleus","38.0961","1.23704","0","8.10145","Protein whose overexpression suppresses the growth defect of mutants lacking protein kinase A activity; involved in cAMP-mediated signaling; localized to the nucleus; similar to the mouse testis-specific protein PBS13"
"SNF6","YHL025W","nucleus","28.94","7.00043","cytosol,nucleus","50.3899","punctate","19.6754","nucleus","37.938","#N/A","0","nucleus","23.82","0.82","0","7.5","nucleus","29.59","1.02","0","4.34","nucleus","28.83","0.99","0","","nucleus","nucleus","25.9418","0.896019","0","3.65364","Subunit of the SWI/SNF chromatin remodeling complex involved in transcriptional regulation; functions interdependently in transcriptional activation with Snf2p and Snf5p"
"WTM2","YOR229W","","","","nucleus,nucleolus","113.608","nucleolus","103.121","nucleus","25.6165","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"ARO4","YBR249C","below threshold","18.39","3.76947","nucleus","385.444","nucleus","386.62","nucleus","284.159","#N/A","0","cytosol","14.42","0.78","0","4.88","cytosol","16.93","0.92","0","3.2","cytosol","28.43","1.54","0","","below threshold","below threshold","16.7313","0.909386","0","2.29916","3-deoxy-D-arabino-heptulosonate-7-phosphate (DAHP) synthase, catalyzes the first step in aromatic amino acid biosynthesis and is feedback-inhibited by tyrosine or high concentrations of phenylalanine or tryptophan"
"ULP2","YIL031W","below threshold","15.35","3.3419","nucleus","49.8865","nucleus","37.0818","below threshold","20.2221","#N/A","","cytosol","13.73","0.89","0","4.18","cytosol","19.49","1.26","0","4.37","cytosol","17.32","1.12","0","","below threshold","below threshold","15.9446","1.03863","0","2.11232","Peptidase that deconjugates Smt3/SUMO-1 peptides from proteins, plays a role in chromosome cohesion at centromeric regions and recovery from checkpoint arrest induced by DNA damage or DNA replication defects; potential Cdc28p substrate"
"RSM25","YIL093C","mitochondria","53.22","12.3639","cytosol,nucleus","51.3825","nucleus","31.1253","below threshold","17.4919","#N/A","","mitochondria","61.51","1.15","0","19.14","mitochondria","52.94","0.99","0","7.21","mitochondria","42.64","0.8","0","","mitochondria","mitochondria","64.785","1.21714","0","12.2675","Mitochondrial ribosomal protein of the small subunit"
"YPL245W","YPL245W","nucleus","21.06","5.93725","cytosol,nucleus","135.536","missing","","nucleus","48.6625","#N/A","0","nucleus","21.82","1.03","0","7.09","nucleus","17.1","0.81","-1","3.92","nucleus","14.05","0.66","-1","","nucleus","nucleus","21.1263","1.00284","0","2.99394","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the nucleus and the cytoplasm"
"AIM29","YKR074W","nucleus:cytosol","38.71","9.05682","cytosol,nucleus","206.21","nucleus","251.767","nucleus","30.1402","#N/A","0","nucleus.cytosol","","","0","","nucleus.cytosol","","","0","","nucleus,cytosol","","","","","nucleus:cytosol","nucleus:cytosol","","","0","","Putative protein of unknown function; epitope-tagged protein localizes to the cytoplasm; YKR074W is not an essential gene; null mutant displays elevated frequency of mitochondrial genome loss"
"SWC3","YAL011W","below threshold","18.21","4.51409","nucleus","51.7387","missing","0","missing","0","#N/A","","cytosol","18.79","1.03","0","6.46","cytosol","20.08","1.1","0","3.51","cytosol","16.61","0.91","0","","below threshold","below threshold","18.1476","0.996344","0","2.11756","Protein of unknown function, component of the SWR1 complex, which exchanges histone variant H2AZ (Htz1p) for chromatin-bound histone H2A; required for formation of nuclear-associated array of smooth endoplasmic reticulum known as karmellae"
"PAU2","YEL049W","below threshold","13.22","","cytosol,nucleus","61.2554","below threshold","8.06859","below threshold","18.3921","below threshold","23.342","cytosol","16.93","1.28","0","","cytosol","15.63","1.18","0","","cytosol","17.11","1.29","0","","","","","","","","Member of the seripauperin multigene family encoded mainly in subtelomeric regions, active during alcoholic fermentation, regulated by anaerobiosis, negatively regulated by oxygen, repressed by heme"
"PTI1","YGR156W","nucleus","43.6","10.1137","cytosol,nucleus","69.0375","nucleus","47.8343","nucleus","37.662","#N/A","0","nucleus","42.48","0.97","0","12.25","nucleus","38.09","0.87","0","10.25","nucleus","36.8","0.84","0","","nucleus","nucleus","46.6124","1.06895","0","8.31888","Essential protein that is a component of CPF (cleavage and polyadenylation factor); involved in 3' end formation of snoRNA and mRNA; interacts directly with Pta1p; has similarity to mammalian Cleavage-Stimulation Factor CstF-64"
"RSM27","YGR215W","mitochondria","38.5","9.65595","nucleus,nucleolus","75.5927","missing","0","cytosol","21.4929","#N/A","0","mitochondria","34.65","0.9","0","11.02","mitochondria","35.38","0.91","0","8.39","mitochondria","42.97","1.11","0","","mitochondria","mitochondria","29.1413","0.756759","0","6.52694","Mitochondrial ribosomal protein of the small subunit"
"POP1","YNL221C","cytosol","19.85","5.37992","nucleus,nucleolus","45.4757","missing","","nucleus","31.4331","#N/A","0","cytosol","25.89","1.3","0","9.92","cytosol","19.06","0.96","0","4.69","cytosol","22.11","1.11","0","","cytosol","cytosol","20.7483","1.04473","0","4.36011","Subunit of both RNase MRP, which cleaves pre-rRNA, and nuclear RNase P, which cleaves tRNA precursors to generate mature 5' ends; binds to the RPR1 RNA subunit in RNase P"
"CKA2","YOR061W","nucleus:cytosol","22.34","4.3504","cytosol,nucleus","125.496","missing","","nucleus","56.2624","#N/A","0","nucleus.cytosol","21.63","0.96","0","5.22","nucleus.cytosol","18.88","0.84","0","3.9","nucleus,cytosol","14.65","0.65","-1","","nucleus:cytosol","nucleus:cytosol","22.3796","1.00166","0","2.91463","Alpha' catalytic subunit of casein kinase 2, a Ser/Thr protein kinase with roles in cell growth and proliferation; the holoenzyme also contains CKA1, CKB1 and CKB2, the many substrates include transcription factors and all RNA polymerases"
"MRPL23","YOR150W","mitochondria","52.16","12.4549","nucleus","28.2475","missing","","below threshold","21.542","#N/A","","mitochondria","54.29","1.04","0","16.57","vacuole","51.1","0.97","0","9.81","mitochondria","45.81","0.87","0","","mitochondria","mitochondria","54.8928","1.05227","0","7.44933","Mitochondrial ribosomal protein of the large subunit"
"TAF2","YCR042C","nucleus","28.15","6.75454","nucleus","56.5949","missing","","nucleus","21.0788","below threshold","25.6068","nucleus","24.93","0.88","0","5.66","nucleus","33.31","1.18","0","6.94","nucleus","26.7","0.94","0","","nucleus","nucleus","27.4284","0.974124","0","3.86771","TFIID subunit (150 kDa), involved in RNA polymerase II transcription initiation"
"ORC4","YPR162C","below threshold","17.12","","nucleus","65.4226","missing","","nucleus","29.7221","#N/A","0","cytosol","15.81","0.92","0","","cytosol","16.74","0.97","0","","cytosol","13.76","0.8","0","","","","","","","","Subunit of the origin recognition complex, which directs DNA replication by binding to replication origins and is also involved in transcriptional silencing"
"MRPL8","YJL063C","mitochondria","54.48","14.5153","cytosol,nucleus","37.247","nucleus","29.6899","cytosol","22.8977","#N/A","","mitochondria","","","0","","mitochondria","","","0","","mitochondria","","","","","mitochondria","mitochondria","","","0","","Mitochondrial ribosomal protein of the large subunit"
"KNS1","YLL019C","below threshold","18.37","4.68987","nucleus","62.8138","nucleus","78.6165","nucleus","26.9496","#N/A","0","cytosol","17.23","0.93","0","6.76","cytosol","18.29","0.99","0","4.04","cytosol","16.39","0.89","0","","below threshold","below threshold","19.0726","1.03802","0","2.70008","Nonessential putative protein kinase of unknown cellular role; member of the LAMMER family of protein kinases, which are serine/threonine kinases also capable of phosphorylating tyrosine residues"
"SPT2","YER161C","nucleus","34.86","8.66217","nucleus","53.4756","nucleus","54.363","nucleus","21.7669","#N/A","0","nucleus","33.32","0.95","0","8.68","nucleus","32.68","0.93","0","5.88","nucleus","26.6","0.76","0","","nucleus","nucleus","37.0413","1.06244","0","9.93747","Protein involved in negative regulation of transcription; required for RNA polyadenylation; exhibits regulated interactions with both histones and SWI-SNF components, has similarity to mammalian HMG1 proteins"
"MET13","YGL125W","below threshold","16.44","3.56013","cytosol,nucleus","113.929","nucleus","84.6664","punctate","19.5228","#N/A","0","cytosol","17.29","1.05","0","5.71","cytosol","16.8","1.02","0","3.13","cytosol","15.39","0.93","0","","below threshold","below threshold","18.6882","1.13651","0","3.20524","Major isozyme of methylenetetrahydrofolate reductase, catalyzes the reduction of 5,10-methylenetetrahydrofolate to 5-methyltetrahydrofolate in the methionine biosynthesis pathway"
"SPT15","YER148W","nucleus","69.96","20.3082","nucleus","163.619","nucleus","105.745","nucleus","76.6443","#N/A","0","nucleus","53.1","0.75","0","23.03","nucleus","52.45","0.74","0","17.02","nucleus","56.76","0.81","0","","nucleus","nucleus","65.9227","0.942189","0","12.0296","TATA-binding protein, general transcription factor that interacts with other factors to form the preinitiation complex at promoters, essential for viability"
"RPA14","YDR156W","below threshold","17.52","4.65202","nucleus,nucleolus","119.89","nucleus,nucleolus","93.9432","below threshold","62.9141","nucleus,nucleolus","49.6722","cytosol","15.28","0.87","0","5.94","cytosol","13.96","0.79","0","3.13","cytosol","17.49","0.99","0","","below threshold","below threshold","16.3858","0.934768","0","2.85311","RNA polymerase I subunit A14"
"BIT2","YBR270C","below threshold","16.89","4.51247","cytosol,nucleus","49.5652","cytosol","33.6148","below threshold","21.3299","#N/A","0","cytosol","18.04","1.06","0","6.48","cytosol","17.86","1.05","0","3.03","cytosol","17.49","1.03","0","","below threshold","below threshold","18.0337","1.06718","0","3.33862","Subunit of TORC2, a membrane-associated complex that regulates actin cytoskeletal dynamics during polarized growth and cell wall integrity; interacts with Slm1p and Slm2p, homologous PH domain-containing TORC2 substrates; similar to Bit61p"
"UTP4","YDR324C","below threshold","17.09","4.35688","nucleus,nucleolus","73.1715","nucleus,nucleolus","79.6913","below threshold","14.6054","#N/A","0","cytosol","14.99","0.87","0","4.73","cytosol","15.41","0.9","0","3.37","cytosol","15.83","0.92","0","","below threshold","below threshold","17.3543","1.0149","0","2.6324","Subunit of U3-containing 90S preribosome and Small Subunit (SSU) processome complexes involved in production of 18S rRNA and assembly of small ribosomal subunit; member of t-Utp subcomplex involved with transcription of 35S rRNA transcript"
"WTM1","YOR230W","nucleus","110.42","46.0116","nucleus,nucleolus","359.646","nucleus","424.41","punctate,nucleus","117.201","#N/A","0","punctate","161.26","1.46","1","80.05","nucleus","152.9","1.38","1","48.73","punctate","","","","","punctate","nucleus","109.311","0.989908","0","23.2122","Transcriptional modulator involved in regulation of meiosis, silencing, and expression of RNR genes; required for nuclear localization of the ribonucleotide reductase small subunit Rnr2p and Rnr4p; contains WD repeats"
"SLX9","YGR081C","nucleus","61.76","13.7876","nucleus,nucleolus","74.7733","nucleus","23.9897","nucleus,nucleolus","50.9273","#N/A","0","nucleus","42.19","0.68","0","15.17","nucleus","43.91","0.71","0","8.87","punctate","","","","","nucleus","nucleus","54.8391","0.88786","0","9.58199","Protein required for pre-rRNA processing; associated with the 90S pre-ribosome and 43S small ribosomal subunit precursor; interacts with U3 snoRNA; deletion mutant has synthetic fitness defect with an sgs1 deletion mutant"
"MRK1","YDL079C","below threshold","15.16","3.23985","cytosol,nucleus","34.1991","cell periphery,nucleus","19.417","below threshold","20.5362","#N/A","0","cytosol","17.44","1.15","0","6.05","cytosol","15.84","1.04","0","3.37","cytosol","17.94","1.18","0","","punctate, cytosol","below threshold","17.2203","1.1354","0","3.21917","Glycogen synthase kinase 3 (GSK-3) homolog; one of four GSK-3 homologs in S. cerevisiae that function to activate Msn2p-dependent transcription of stress responsive genes and that function in protein degradation"
"HHF2","YNL030W","nucleus","529.4","269.564","nucleus,nucleolus","125.032","nucleus,nucleolus","108.896","nucleus","29.2474","#N/A","0","nucleus","406.77","0.76","0","360.62","nucleus","533.01","1","0","261.41","nucleus","386.31","0.72","0","","nucleus","nucleus","544.87","1.02921","0","216.057","Histone H4, core histone protein required for chromatin assembly and chromosome function; one of two identical histone proteins (see also HHF1); contributes to telomeric silencing; N-terminal domain involved in maintaining genomic integrity"
"SMX3","YPR182W","nucleus","46.44","12.1532","cytosol,nucleus","133.679","missing","0","nucleus","52.5303","nucleus","48.2936","nucleus","47.46","1.02","0","12.35","nucleus","39.48","0.85","0","8.49","nucleus","53.35","1.14","0","","nucleus","nucleus","37.9083","0.816118","0","5.06202","Core Sm protein Sm F; part of heteroheptameric complex (with Smb1p, Smd1p, Smd2p, Smd3p, Sme1p, and Smx2p) that is part of the spliceosomal U1, U2, U4, and U5 snRNPs; homolog of human Sm F"
"AMN1","YBR158W","cytosol","19.46","5.14979","nucleus","24.0109","below threshold","5.20857","punctate,nucleus","22.7749","#N/A","23.1652","cytosol","16.75","0.86","0","6.16","cytosol","17.6","0.9","0","4.18","cytosol","15.32","0.78","0","","cytosol","cytosol","19.9696","1.02589","0","3.65237","Protein required for daughter cell separation, multiple mitotic checkpoints, and chromosome stability; contains 12 degenerate leucine-rich repeat motifs; expression is induced by the Mitotic Exit Network (MEN)"
"STD1","YOR047C","below threshold","17.8","4.30165","cytosol,nucleus","28.9038","missing","0","cytosol","23.7738","#N/A","0","cytosol","16.71","0.93","0","5.92","cytosol","17.06","0.95","0","2.99","cytosol","14.41","0.8","0","","below threshold","below threshold","18.3256","1.02857","0","2.86273","Protein involved in control of glucose-regulated gene expression; interacts with protein kinase Snf1p, glucose sensors Snf3p and Rgt2p, and TATA-binding protein Spt15p; acts as a regulator of the transcription factor Rgt1p"
"SSU72","YNL222W","below threshold","17.96","5.52691","cytosol,nucleus","55.7762","vacuole","0","nucleus","27.6711","#N/A","0","cytosol","15.68","0.87","0","6.58","cytosol","13.35","0.74","0","2.8","cytosol","16.45","0.91","0","","below threshold","below threshold","16.4538","0.915683","0","2.17141","Transcription/RNA-processing factor that associates with TFIIB and cleavage/polyadenylation factor Pta1p; exhibits phosphatase activity on serine-5 of the RNA polymerase II C-terminal domain; affects start site selection in vivo"
"CPR1","YDR155C","nucleus:cytosol","637.96","235.493","cytosol,nucleus","440.246","vacuole","0","nucleus","299.351","#N/A","0","nucleus.cytosol","1176.18","1.84","1","594.74","nucleus.cytosol","667.01","1.04","0","199.64","nucleus,cytosol","1698.57","2.66","1","","nucleus:cytosol","nucleus:cytosol","617.997","0.968695","0","146.891","Cytoplasmic peptidyl-prolyl cis-trans isomerase (cyclophilin), catalyzes the cis-trans isomerization of peptide bonds N-terminal to proline residues; binds the drug cyclosporin A"
"YAF9","YNL107W","nucleus","21.54","4.91757","cytosol,nucleus","78.531","ER","","nucleus","25.5191","#N/A","0","nucleus","23.13","1.07","0","6.92","nucleus","14.39","0.66","-1","3.7","nucleus","21.12","0.97","0","","nucleus","nucleus","21.7262","1.00782","0","13.0327","Subunit of both the NuA4 histone H4 acetyltransferase complex and the SWR1 complex, may function to antagonize silencing near telomeres; interacts directly with Swc4p, has homology to human leukemogenic protein AF9, contains a YEATS domain"
"QCR8","YJL166W","below threshold","14.53","3.82973","nucleus","","cell periphery,vacuole","","missing","","#N/A","0","cytosol","17.64","1.21","0","5.68","cytosol","15.29","1.05","0","3.43","cytosol","13.49","0.92","0","","below threshold","below threshold","13.4559","0.925699","0","1.46187","Subunit 8 of ubiquinol cytochrome-c reductase complex, which is a component of the mitochondrial inner membrane electron transport chain; oriented facing the intermembrane space; expression is regulated by Abf1p and Cpf1p"
"SSF1","YHR066W","nucleus","64.55","14.1615","nucleus,nucleolus","94.707","ER","0","nucleus,nucleolus","28.6514","#N/A","0","nucleus","37.62","0.58","-1","12.43","nucleus","72.91","1.12","0","13.64","punctate","","","","","nucleus","nucleus","64.6915","1.00211","0","13.1496","Constituent of 66S pre-ribosomal particles, required for ribosomal large subunit maturation; functionally redundant with Ssf2p; member of the Brix family"
"HDA3","YPR179C","below threshold","17.22","3.56799","nucleus","82.4136","cell periphery,vacuole","38.6448","nucleus","25.3722","#N/A","0","cytosol","17.38","1","0","6.7","cytosol","18.87","1.09","0","3.93","cytosol","15.24","0.88","0","","below threshold","below threshold","17.4832","1.01454","0","2.90025","Subunit of a possibly tetrameric trichostatin A-sensitive class II histone deacetylase complex that contains an Hda1p homodimer and an Hda2p-Hda3p heterodimer; required for the activity of the complex; has similarity to Hda2p"
"CRF1","YDR223W","below threshold","15.41","3.48085","cytosol,nucleus","38.8496","missing","0","punctate","22.4298","#N/A","0","cytosol","19.23","1.24","0","10.57","cytosol","17.36","1.12","0","3.16","cytosol","14.57","0.94","0","","below threshold","below threshold","17.4788","1.13349","0","3.45317","Transcriptional corepressor involved in repression of ribosomal protein (RP) gene transcription via the TOR signaling pathway which promotes accumulation of Crf1p in the nucleus; role in repression of RP genes varies by strain"
"AHC1","YOR023C","","","","cytosol,nucleus","41.6458","nucleus","","punctate","18.3062","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"BUR2","YLR226W","nucleus","41.1","9.33613","nucleus","74.0254","vacuole","","nucleus","20.9577","#N/A","0","nucleus","32.49","0.79","0","8.71","nucleus","40.33","0.98","0","9.35","nucleus","48.96","1.19","0","","nucleus","nucleus","35.1801","0.855774","0","6.71518","Cyclin for the Sgv1p (Bur1p) protein kinase; Sgv1p and Bur2p comprise a CDK-cyclin complex involved in transcriptional regulation through its phosphorylation of the carboxy-terminal domain of the largest subunit of RNA polymerase II"
"UNG1","YML021C","below threshold","17.98","4.81431","nucleus","135.644","vacuole","134.009","nucleus","25.1614","#N/A","0","cytosol","16.56","0.92","0","5.58","cytosol","17.05","0.94","0","2.92","cytosol","22.6","1.25","0","","below threshold","below threshold","17.0685","0.948891","0","2.52458","Uracil-DNA glycosylase, required for repair of uracil in DNA formed by spontaneous cytosine deamination, not required for strand-specific mismatch repair, cell-cycle regulated, expressed in late G1, localizes to mitochondria and nucleus"
"MRPL50","YNR022C","mitochondria","54.34","11.0199","cytosol,nucleus","56.6762","vacuole","40.1387","punctate","25.6267","#N/A","0","mitochondria","61.45","1.13","0","16.14","mitochondria","48.8","0.89","0","9.08","mitochondria","41.45","0.76","0","","mitochondria","mitochondria","45.4883","0.836944","0","7.74058","Mitochondrial ribosomal protein of the large subunit, not essential for mitochondrial translation"
"MTQ1","YNL063W","mitochondria","19.69","3.89326","cytosol,punctate,nucleus","30.6932","ambiguous,vacuole","0","below threshold","16.3395","#N/A","0","mitochondria","13.59","0.68","0","6.83","mitochondria","16.31","0.82","0","2.45","mitochondria","16.77","0.85","0","","mitochondria","mitochondria","22.4482","1.13955","0","2.8203","S-adenosylmethionine-dependent methyltransferase; methylates translational release factor Mrf1p; similar to E.coli PrmC; is not an essential gene"
"URN1","YPR152C","nucleus","24.4","5.65149","cytosol,nucleus","59.3525","vacuole","78.4408","punctate","19.3434","#N/A","0","nucleus","24.18","0.99","0","9.56","nucleus","22","0.9","0","3.48","nucleus","18.98","0.77","-1","","nucleus","nucleus","27.2192","1.11539","0","3.96138","Putative protein of unknown function containing WW and FF domains; overexpression causes accumulation of cells in G1 phase"
